0 0 10000
348 480 4 3
-127 -452 7 2
368 -23 9 1
38 294 2 4
-359 370 1 1
-43 395 2 8
171 -466 5 6
377 198 1 9
-125 228 1 9
128 198 6 9
422 -489 6 7
-184 -304 3 9
-311 -200 7 0
-252 81 3 9
363 75 4 0
-475 59 1 6
124 2 2 3
-127 -498 3 3
-442 300 5 4
397 -327 5 4
-126 -358 1 0
200 -221 9 3
-189 -150 8 0
365 75 3 3
-313 -370 7 7
-333 282 4 1
198 -473 8 4
-44 356 3 5
191 59 4 8
353 -233 4 4
51 -490 7 9
211 -306 3 8
-60 151 2 7
425 -265 6 4
-280 -289 7 0
114 30 4 2
347 -216 8 3
445 -245 1 1
-389 -101 3 0
-456 338 8 6
-336 180 7 3
-274 -482 5 2
333 -222 6 9
-452 214 5 6
139 459 1 4
40 -362 2 9
461 257 6 9
-296 -250 8 2
346 -405 3 2
136 -8 3 5
236 -97 9 0
253 63 1 7
-354 -292 2 5
-170 -14 5 0
119 -200 2 6
-384 236 1 5
-424 -369 8 8
-148 131 5 5
269 -399 9 4
79 129 7 9
-315 284 1 1
-358 -331 7 8
164 395 5 6
444 166 9 6
-43 -350 4 2
-153 316 1 0
-227 -17 5 0
402 73 6 2
270 -441 4 6
-10 -284 2 2
103 -254 3 1
-217 -224 3 8
357 65 7 6
-231 285 7 7
-252 63 2 9
145 132 2 0
69 -86 5 9
-288 143 5 5
-35 -282 6 0
323 -146 9 7
142 438 7 3
454 331 3 9
-398 -99 1 0
193 165 9 3
379 -221 3 7
489 -19 8 9
119 -324 8 5
67 185 2 9
-196 -97 3 5
413 130 7 5
-300 74 1 0
-161 73 4 1
84 -164 1 5
499 244 7 2
-440 110 1 5
-166 -464 6 0
26 291 3 5
155 318 3 7
-35 368 2 1
465 269 9 3
28 -478 3 3
275 -427 7 6
430 132 1 2
-414 -118 3 5
322 45 8 5
400 -114 7 2
291 454 1 1
-463 36 3 8
239 -112 2 9
-387 197 4 1
397 130 6 0
-191 49 2 3
66 -57 5 2
-321 -289 7 1
128 -256 2 8
-491 49 6 8
58 266 5 0
-106 444 1 2
-474 379 3 1
-312 -231 2 6
459 -227 3 0
-352 435 8 4
-271 -288 7 2
370 -284 2 9
281 -133 3 7
27 -105 2 3
-301 -342 5 2
415 -81 3 0
-219 -304 8 5
476 283 1 6
78 -422 9 4
12 -490 8 2
-466 -29 1 4
484 -401 1 3
403 271 1 2
-464 309 2 4
263 91 6 9
-38 465 4 8
451 -116 7 5
-336 -395 3 3
207 201 8 7
105 -33 4 7
100 228 1 1
-338 -180 2 5
-293 492 2 6
-358 99 1 1
-443 -210 2 2
-123 106 2 5
-208 -154 6 3
297 -103 6 1
206 -211 7 3
350 -54 3 8
-132 -185 9 9
-57 -374 4 6
99 435 3 7
-278 -215 3 5
175 -348 3 4
-242 187 9 3
183 -390 1 8
-449 322 4 9
291 293 7 9
115 -468 8 2
343 -460 4 1
16 -267 5 4
-412 -192 3 3
-448 206 2 1
289 -360 7 6
179 -186 6 8
-80 -35 2 7
489 -334 7 6
196 -193 1 1
322 -97 9 5
-337 -153 7 6
-373 147 3 7
194 -195 8 9
237 159 5 9
59 494 7 3
-363 -347 2 7
-407 354 6 7
-379 -440 4 7
373 -196 8 8
-405 388 9 1
202 433 3 8
-232 358 9 0
-425 -360 7 7
-32 410 4 5
-453 308 2 6
-396 -193 8 9
436 -354 2 0
-490 298 2 6
84 -231 9 9
259 299 3 8
-174 167 2 1
191 -375 6 5
-257 -169 4 4
474 -212 1 6
328 -443 9 6
409 91 1 9
-87 405 2 2
361 234 9 8
215 469 2 3
-290 -440 5 9
-375 213 4 4
252 -343 5 5
-261 -103 3 8
-198 -225 7 4
393 376 3 8
-288 205 6 1
-48 -445 8 4
459 249 9 8
-115 -63 7 1
-159 451 5 1
425 -161 5 3
-79 169 7 8
2 -246 3 0
413 -369 5 0
367 -443 7 7
249 484 3 5
-145 -361 1 3
266 -99 2 9
-38 -250 5 5
166 38 9 0
89 -498 3 8
-13 360 8 2
-74 -69 6 0
-165 -167 6 7
335 -194 5 6
-237 -319 1 3
246 -235 6 7
-264 -469 2 8
-388 46 5 9
-258 203 6 6
-27 -347 7 2
-408 288 1 8
-451 23 8 1
351 -474 7 8
486 -250 5 0
-362 361 8 3
-488 -350 4 1
211 246 3 3
-322 -145 2 6
248 -181 1 9
311 144 6 2
-460 -287 1 0
-431 406 4 2
-397 -476 9 7
130 -330 9 1
-73 453 8 2
318 334 8 5
-59 111 8 4
-84 -232 9 7
225 -41 2 8
-276 -438 1 3
-16 -256 7 0
60 309 2 8
273 -245 1 7
320 116 8 6
57 -291 6 5
-359 340 4 4
198 -119 6 1
-352 -489 8 0
438 77 3 2
267 496 3 3
141 313 8 4
-372 -434 8 1
-421 -44 5 3
-270 -39 8 7
-194 -222 3 8
-417 63 2 8
-382 -184 5 9
72 149 4 3
191 -469 8 9
-291 -75 6 3
377 240 5 2
-33 -417 5 2
-291 -174 2 4
-385 172 4 3
209 253 9 1
277 145 8 9
35 317 6 4
250 173 7 7
-464 -373 8 0
286 473 8 8
333 -69 5 0
-68 -358 5 6
404 -375 5 0
9 54 5 3
186 -99 5 1
371 -313 6 8
-54 -399 1 7
296 341 1 1
-280 359 6 9
-493 122 4 7
-422 331 9 0
433 475 4 3
268 95 4 2
-160 462 4 0
-172 -212 4 6
-155 -333 3 8
249 14 4 3
59 -232 7 9
291 -17 4 5
-407 -444 3 3
-146 -114 3 0
-40 360 4 0
362 364 1 4
-79 -117 4 8
-380 -202 2 1
-313 -209 5 2
-38 295 8 6
228 -230 1 6
225 -15 7 2
487 -243 3 7
16 -337 5 5
-113 -433 4 6
-136 263 1 7
-451 -219 2 6
361 346 6 5
-181 329 2 0
-22 -376 4 0
-191 -196 1 4
250 -324 7 8
-257 -160 7 3
71 1 7 1
440 61 6 3
-70 -68 9 8
316 317 8 0
277 -343 3 9
-49 290 9 9
-485 -125 9 3
-129 -403 3 0
-32 -327 9 0
-159 426 8 2
219 -1 1 9
332 314 6 5
219 -192 6 8
-361 2 7 0
271 -345 1 4
-173 -18 5 4
-324 467 1 2
315 -4 7 2
396 -239 9 0
90 10 2 5
-25 -10 2 6
185 453 1 3
-329 290 7 0
235 28 5 9
-436 -49 1 4
-166 -365 5 6
395 227 6 1
-5 -5 3 1
446 -75 3 5
-400 215 8 8
-171 -101 2 8
-461 -120 4 8
-105 131 4 2
163 -210 1 8
248 212 8 6
-350 -220 2 5
-137 30 3 3
345 152 3 9
-186 -229 7 4
7 -224 2 6
-47 -219 1 4
-138 296 9 7
451 66 8 8
-301 140 9 9
-342 -143 1 8
-419 -176 3 2
343 -296 2 8
-294 318 2 4
60 19 1 6
492 -329 4 8
-164 -381 5 4
-360 376 7 6
-354 -370 7 8
-103 146 8 9
-14 117 3 7
-237 219 2 6
-445 -2 2 7
-142 376 6 8
-232 46 7 9
-89 -89 8 8
154 -187 6 3
455 45 7 9
-104 425 8 7
-436 -246 7 3
38 131 4 9
-461 -229 3 0
-271 434 6 7
-123 -314 7 5
110 -12 1 3
-465 -291 2 1
230 231 3 5
-384 -86 3 3
206 -259 1 7
-463 -22 4 4
451 -468 4 5
447 478 4 3
455 256 3 8
211 -326 8 2
51 44 1 8
-68 -169 5 0
-189 379 3 5
-279 -370 8 1
416 118 6 6
453 308 6 7
275 313 7 5
-422 -444 4 0
-77 -235 8 3
19 45 1 7
-486 39 5 3
-236 435 7 1
251 438 8 8
-431 -374 5 5
-135 279 9 9
-434 9 2 4
-460 -323 1 1
-417 0 8 1
100 -377 9 4
-415 -207 5 2
199 -500 9 4
129 154 2 5
-499 63 5 7
-318 -66 6 6
346 166 6 6
42 -443 8 1
364 281 4 4
117 -414 5 4
236 203 2 7
418 102 2 1
-493 -139 4 3
435 -345 3 1
398 -410 3 9
-208 -219 5 3
62 -239 1 3
401 -119 9 1
184 -103 1 5
-483 93 9 5
-490 -150 8 6
423 -280 9 7
151 -222 6 6
-66 246 1 1
-104 -408 3 1
-112 228 5 5
-461 -422 8 3
-362 299 8 6
489 413 2 6
389 -130 3 5
136 -41 8 7
-83 -221 3 8
-90 -24 4 4
-498 -453 4 6
286 10 7 2
226 -148 4 1
-466 -417 8 6
119 346 6 8
-460 347 1 2
253 -160 3 3
-328 -264 4 1
423 -68 4 3
-492 104 6 9
218 -285 6 9
-132 436 7 7
-293 276 5 2
-97 79 7 7
-98 -254 8 6
-255 2 2 7
241 239 2 9
44 449 6 3
302 90 6 8
217 -132 5 5
-317 -38 6 7
-46 -405 2 7
-368 -476 2 6
387 -482 3 5
-108 -420 4 7
-4 -145 7 6
244 70 9 1
101 484 1 1
-118 -500 1 7
-356 177 6 2
-73 385 7 7
337 238 5 2
-276 -82 3 7
-418 -477 5 6
282 -252 8 7
374 -120 8 8
-196 85 2 2
-410 -197 4 9
-346 362 5 8
-284 137 6 9
102 456 1 7
95 450 4 8
-273 -212 6 6
-212 -466 3 7
-379 449 1 8
478 12 3 7
-202 116 1 4
-216 111 7 0
-442 406 7 9
162 128 7 7
113 170 5 7
-110 -442 4 6
-230 309 5 2
-295 -104 1 1
288 -190 2 0
99 343 9 3
126 283 5 9
-21 -246 9 0
-340 -238 1 3
108 90 6 2
166 432 7 5
138 -45 8 3
-243 175 8 8
300 440 7 0
-275 -8 3 7
25 -427 7 4
290 174 4 5
-338 -379 7 0
-346 -282 2 5
-257 -235 3 0
469 248 5 3
84 369 6 5
426 462 6 3
211 262 8 0
-4 406 3 7
295 359 7 9
61 389 9 1
-39 -122 1 4
12 -72 3 7
-363 -307 3 9
3 -405 3 8
-3 -424 7 2
-56 -458 2 8
-160 339 2 4
-111 -91 3 6
430 123 1 8
-381 338 9 8
301 -492 8 8
149 435 8 2
83 -415 1 4
219 -46 8 5
-479 50 9 8
30 202 9 7
121 484 6 1
384 -324 6 2
-156 -165 3 5
435 -343 7 5
-423 -67 1 1
432 -158 5 6
-476 -94 6 1
-437 -471 1 2
328 -482 8 1
487 -295 4 4
-168 -226 9 5
416 -251 2 7
-403 459 5 4
289 -366 5 5
25 -440 7 6
282 377 9 7
-204 -49 8 8
-339 -255 5 8
-439 -60 6 0
-143 -350 9 9
-233 422 8 9
90 -8 1 0
-457 295 2 2
-444 -443 6 0
-102 -287 8 6
380 71 8 9
273 209 6 5
-109 130 6 8
-321 -412 1 1
-447 419 5 5
165 190 1 0
-318 341 1 7
-363 -203 1 9
86 381 5 5
231 159 6 2
-32 107 2 0
328 321 2 5
-275 -264 7 5
-413 -177 1 0
468 173 8 8
457 -12 7 0
235 344 9 0
-172 408 2 8
242 440 4 4
-496 -91 6 9
-153 -293 6 8
-362 -73 4 4
-496 487 7 9
-406 167 8 4
96 -258 9 7
25 79 7 2
-348 470 6 2
-296 464 7 3
242 -279 9 8
272 482 1 2
-141 174 6 9
-493 -161 8 0
489 -356 8 5
-375 -205 1 3
-361 -316 6 4
-54 -324 5 8
451 -246 4 0
365 149 7 2
-8 487 8 7
69 -299 9 7
-336 -356 1 0
-449 134 1 5
-137 469 1 9
-470 -472 8 2
226 339 4 7
-85 163 8 9
-439 -317 3 5
-52 379 2 8
-218 126 4 6
-188 -271 5 2
-315 213 9 0
-298 -292 2 0
293 -317 3 0
219 -93 1 2
297 -446 4 9
445 368 8 6
4 -231 8 1
270 -178 9 8
-152 202 6 3
-37 283 4 9
-409 -259 7 2
353 -37 7 0
-225 367 3 2
-333 -459 5 8
-465 342 4 8
216 -66 3 0
304 -121 9 9
-8 36 6 6
247 24 6 4
-96 147 5 2
271 -474 1 4
326 -330 3 1
-419 -168 3 7
-379 162 6 8
-26 -226 9 1
142 249 2 2
407 146 3 6
266 -77 7 3
136 445 1 6
-174 187 4 5
-88 142 2 3
421 -405 5 9
-287 445 8 4
-28 -9 1 6
-342 131 6 9
-333 -379 9 9
-137 340 1 6
360 -205 8 4
399 497 3 7
240 -221 6 3
-123 -205 4 4
5 141 4 1
-92 -221 6 0
-61 -490 7 5
294 -239 1 1
54 -457 2 2
262 258 7 0
145 49 5 1
435 -374 5 4
170 -454 2 3
451 114 3 7
-377 183 6 3
22 423 2 2
165 -387 4 6
497 -367 5 9
326 25 6 6
205 -215 4 8
479 396 9 1
100
-359 359 180 0
-475 -107 80 3
484 61 140 2
-171 -218 120 7
-479 -145 60 8
379 -442 140 0
207 -266 100 5
16 470 60 7
119 94 160 6
321 340 120 8
77 -299 140 7
248 -330 140 3
410 314 120 3
163 -360 120 2
-491 161 40 4
7 -60 60 0
-53 -236 180 8
39 119 60 1
472 16 160 3
446 -379 160 0
-446 44 160 2
282 -243 40 3
171 72 20 2
341 -210 120 3
-179 -249 160 0
-31 442 180 2
-291 -472 120 2
-376 -304 40 0
-246 -312 120 3
-472 -422 80 6
-294 366 80 2
-24 -460 100 8
-411 219 40 0
-31 137 100 4
423 -369 20 4
154 117 80 2
-182 -257 180 8
-153 -99 20 6
-134 -419 20 7
33 452 160 9
142 -81 40 6
177 -79 100 4
226 180 120 2
-221 157 180 6
-126 -152 120 4
367 -320 140 6
-48 -60 140 4
-248 70 160 5
-32 93 120 6
233 -358 80 2
-123 213 160 7
18 479 80 2
45 -418 180 1
-273 -242 140 8
381 219 140 5
287 393 20 2
481 424 160 6
85 -10 180 9
-58 -491 120 5
126 -99 140 8
-274 -468 140 9
-69 -447 140 9
201 202 40 7
-105 450 80 5
186 -391 140 3
170 -484 160 0
-287 -452 60 3
269 -424 140 5
466 -98 120 6
415 -259 100 3
-404 -383 40 4
230 -330 160 8
-75 -164 100 8
157 -438 20 0
-374 222 40 8
457 -309 20 6
-216 373 100 3
306 -318 160 4
338 -75 100 1
339 170 180 2
-440 243 80 1
161 384 60 7
-352 141 60 7
81 -334 160 4
-130 -214 180 7
182 448 20 6
-383 353 80 7
-301 118 60 2
-224 -365 20 5
-472 129 120 9
373 248 120 3
72 288 140 8
-499 -288 100 1
494 349 60 1
-165 282 20 4
-382 353 20 6
167 -195 80 0
-469 -401 120 1
-108 389 180 9
384 346 40 1
